[main] INFO  | com.openmine.client.OpenMine                                 | Starting OpenMine... (OpenMine.java:20)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 629 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:35)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:38)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:42)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:55)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:58)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:61)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:32)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 540 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:35)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:38)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:42)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:55)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:58)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:61)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:32)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 521 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:35)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 8 ms ! (OpenMine.java:38)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:42)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:55)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:58)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:61)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:32)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 514 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:35)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:38)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:42)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:55)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:58)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:61)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:32)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 563 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:35)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:38)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:42)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:55)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:58)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:61)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 563 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 561 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine             | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window        | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window        | Window created in 543 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine             | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine             | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine             | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine             | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine             | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine             | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 542 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 8 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 545 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 582 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 567 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 520 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 536 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 539 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 516 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 566 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 6 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 583 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 6 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 567 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 8 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 521 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 526 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 532 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 496 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 540 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 511 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 8 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 558 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 581 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 557 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 504 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 522 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 1 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 539 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 553 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 524 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 571 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 7 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 515 ms ! (Window.java:54)
[main] INFO  | com.openmine.client.OpenMine   | Loading all shaders... (OpenMine.java:37)
[main] INFO  | com.openmine.client.OpenMine   | All shaders loaded in 6 ms ! (OpenMine.java:40)
[main] INFO  | com.openmine.client.OpenMine   | Entering Game loop. (OpenMine.java:44)
[main] INFO  | com.openmine.client.OpenMine   | Cleaning all shaders... (OpenMine.java:57)
[main] INFO  | com.openmine.client.OpenMine   | All shaders cleaned-up in 0 ms ! (OpenMine.java:60)
[main] INFO  | com.openmine.client.OpenMine   | Goodbye ! (OpenMine.java:63)
[main] INFO  | com.openmine.client.OpenMine   | Starting OpenMine... (OpenMine.java:34)
[main] INFO  | com.openmine.client.window.Window | Creating the Window ! (Window.java:23)
[main] INFO  | com.openmine.client.window.Window | Window created in 543 ms ! (Window.java:54)
